fecha,titulo,periodico,enlace
"Publicado: Nov 28, 2022 04:45 AM","Cámara aprobó tener armerías y clubes de tiro cerca de escuelas, lo que favorece a cabildero",Noticel,https://www.noticel.com/gobierno/ahora/top-stories/20221128/camara-aprobo-tener-armerias-y-clubes-de-tiro-cerca-de-escuelas-lo-que-favorece-a-cabildero/
"Publicado: Nov 28, 2022 04:45 AM",Mundial de Catar: Uruguay ante su prueba de fuego con la Portugal de Ronaldo,Noticel,https://www.noticel.com/deportes/20221128/mundial-de-catar-uruguay-ante-su-prueba-de-fuego-con-la-portugal-de-ronaldo/
"Publicado: Nov 28, 2022 04:45 AM",Violencia económica contra la mujer: apoyo de legislatura y tímida respuesta de bancos,Noticel,https://www.noticel.com/politica/ahora/top-stories/20221128/violencia-economica-contra-la-mujer-apoyo-de-legislatura-y-timida-respuesta-de-bancos/
"Publicado: Nov 28, 2022 04:45 AM",Ucrania se niega a doblegarse ante Rusia mientras el frente se estanca,Noticel,https://www.noticel.com/mundo/top-stories/20221128/ucrania-se-niega-a-doblegarse-ante-rusia-mientras-el-frente-se-estanca/
"Publicado: Nov 28, 2022 05:12 AM",Puerto Rico se cuelga el oro en Centrobasket femenino,Noticel,https://www.noticel.com/deportes/20221128/puerto-rico-se-cuelga-el-oro-en-centrobasket-femenino/
"Publicado: Nov 27, 2022 04:28 PM","Policía se activa ante supuesta ""amenaza terrorista"" contra LUMA",Noticel,https://www.noticel.com/ahora/20221127/policia-se-activa-ante-supuesta-amenaza-terrorista-contra-luma/
"Publicado: Nov 27, 2022 03:02 PM",Cientos de personas protestan contra LUMA en el Viejo San Juan,Noticel,https://www.noticel.com/la-calle/20221127/cientos-de-personas-protestan-contra-luma/
"Publicado: Nov 27, 2022 02:33 PM",Líderes legislativos solicitan diálogo al gobernador para evitar litigio sobre contrato de LUMA,Noticel,https://www.noticel.com/legislatura/ahora/20221127/lideres-legislativos-solicitan-dialogo-al-gobernador-para-evitar-litigio-sobre-contrato-de-luma/
"Publicado: Nov 27, 2022 01:56 PM",Goleando a Canadá 4-1 los croatas se ganan el respeto en el Mundial de Catar,Noticel,https://www.noticel.com/deportes/20221127/goleando-a-canada-4-1-los-croatas-se-ganan-el-respeto-en-el-mundial-de-catar/
"Publicado: Nov 27, 2022 12:58 PM",Grave menor atacado por un perro en Morovis,Noticel,https://www.noticel.com/policia/gobierno/ahora/top-stories/20221127/grave-menor-atacado-por-un-perro-en-morovis/
"Publicado: Nov 27, 2022 12:43 PM","Imparable el robo de catalíticos, ola delictiva que comenzó en febrero y no se detiene",Noticel,https://www.noticel.com/policia/gobierno/ahora/20221127/imparable-el-robo-de-cataliticos-ola-delictiva-que-comenzo-en-febrero-y-no-se-detiene/
"Publicado: Nov 27, 2022 12:08 PM",Campeones Changos vencen a los Caribes y avanzan a semifinales del LVSM,Noticel,https://www.noticel.com/deportes/20221127/campeones-changos-vencen-a-los-caribes-y-avanzan-a-semifinales-del-lvsm/
"Publicado: Nov 27, 2022 11:43 AM","Roban $6,000 dólares de carro estacionado en supermercado de Bayamón",Noticel,https://www.noticel.com/la-calle/20221127/roban-6000-dolares-de-carro-estacionado-en-supermercado-de-bayamon/
"Publicado: Nov 27, 2022 11:23 AM",Dos peatones mueren arrollados en hechos separados reportados en Ponce y Carolina,Noticel,https://www.noticel.com/policia/gobierno/ahora/20221127/dos-peatones-mueren-arrollados-en-hechos-separados-reportados-en-ponce-y-carolina/
"Publicado: Nov 27, 2022 11:56 AM",El papa llama al diálogo en Israel y Palestina tras atentado de Jerusalén,Noticel,https://www.noticel.com/mundo/20221127/el-papa-llama-al-dialogo-en-israel-y-palestina-tras-atentado-de-jerusalen/
"Publicado: Nov 27, 2022 10:46 AM",Marruecos no perdona a Bélgica: se impone 2-0 en Mundial de Catar,Noticel,https://www.noticel.com/deportes/20221127/marruecos-no-perdona-a-belgica-se-impone-2-0-en-mundial-de-catar/
"Publicado: Nov 27, 2022 10:39 AM",Bala perdida hiere a sujeto en Corozal,Noticel,https://www.noticel.com/policia/gobierno/ahora/20221127/bala-perdida-hiere-a-sujeto-en-corozal/
"Publicado: Nov 27, 2022 10:20 AM",Mundial de Catar: Costa Rica vence a Japón por la cuenta mínima,Noticel,https://www.noticel.com/deportes/20221127/mundial-de-catar-costa-rica-vence-a-japon-por-la-cuenta-minima/
"Publicado: Nov 27, 2022 10:11 AM",Individuo se dispara mientras limpiaba su arma en Mayagüez,Noticel,https://www.noticel.com/la-calle/20221127/individuo-se-dispara-mientras-limpiaba-su-arma-en-mayaguez/
"Publicado: Nov 27, 2022 10:02 AM",Paradores se aprestan para la temporada turística navideña,Noticel,https://www.noticel.com/municipios/20221127/paradores-se-aprestan-para-la-temporada-turistica-navidena/
"Publicado: Nov 27, 2022 09:51 AM","OPM asigna $250,000 a albergue de víctimas de violencia doméstica e hijos",Noticel,https://www.noticel.com/gobierno/ahora/20221127/opm-asigna-250000-a-albergue-de-victimas-de-violencia-domestica-e-hijos/
"Publicado: Nov 27, 2022 09:27 AM",Ponce silencia la ofensiva de Caguas con blanqueada de 9-0,Noticel,https://www.noticel.com/deportes/20221127/ponce-silencia-la-ofensiva-de-caguas-con-blanqueada-de-9-0/
"Publicado: Nov 27, 2022 09:19 AM",Motociclista fallece en accidente de tránsito en Bayamón,Noticel,https://www.noticel.com/article/20221127/motociclista-fallece-en-accidente-de-transito-en-bayamon/
"Publicado: Nov 27, 2022 09:01 AM","DACO velará el “Ciberlunes”, uno de los días del año con mayores ventas en línea",Noticel,https://www.noticel.com/economia/20221127/daco-velara-el-ciberlunes-uno-de-los-dias-del-ano-con-mayores-ventas-en-linea/
"Publicado: Nov 27, 2022 09:43 AM",Puerto Rico logra 17 medallas en Centroamericanos Mar y Playa de Colombia,Noticel,https://www.noticel.com/deportes/20221127/puerto-rico-logra-17-medallas-en-centroamericanos-mar-y-playa-de-colombia/
"Publicado: Nov 27, 2022 08:38 AM",Suman 211 los hospitalizados por covid-19 y tasa de positividad llega a 21%,Noticel,https://www.noticel.com/salud/20221127/suman-211-los-hospitalizados-por-covid-19-y-tasa-de-positividad-llega-a-21/
"Publicado: Nov 27, 2022 08:26 AM","Joven y anciana de 80 son heridos de bala, en caso registrado en plaza de Juana Díaz",Noticel,https://www.noticel.com/la-calle/20221127/joven-y-anciana-de-80-son-heridos-de-bala-en-caso-registrado-en-plaza-de-juana-diaz/
"Publicado: Nov 27, 2022 08:15 AM","Sujeto pide ayuda a conductor tras ser baleado en Carolina, pero muere en hospital",Noticel,https://www.noticel.com/policia/gobierno/ahora/20221127/sujeto-pide-ayuda-a-conductor-tras-ser-baleado-en-carolina-pero-muere-en-hospital/
"Publicado: Nov 27, 2022 04:45 AM",Sin pausa las protestas contra LUMA a días de la definición del contrato,Noticel,https://www.noticel.com/la-calle/top-stories/20221127/sin-pausa-las-protestas-contra-luma-a-dias-de-la-definicion-del-contrato/
"Publicado: Nov 27, 2022 04:45 AM",Messi iguala a Maradona en la victoria sobre México,Noticel,https://www.noticel.com/deportes/top-stories/20221127/messi-iguala-a-maradona-en-la-victoria-sobre-mexico/
"Publicado: Nov 27, 2022 04:45 AM",Comerciantes se preparan para la época navideña en medio de retos por costo de la luz,Noticel,https://www.noticel.com/economia/top-stories/20221127/comerciantes-en-barceloneta-se-preparan-para-la-epoca-navidena-en-medio-de-retos-por-costo-de-la-luz/
"Publicado: Nov 27, 2022 04:45 AM",La transformación de Loíza: entidades ayudan a cambiar rumbo del municipio,Noticel,https://www.noticel.com/ahora/gobierno/top-stories/20221127/la-transformacion-de-loiza-entidades-ayudan-a-cambiar-rumbo-del-municipio/
"Publicado: Nov 26, 2022 04:07 PM",Reaparece Messi y mantiene a Argentina con vida en Qatar ,Noticel,https://www.noticel.com/deportes/top-stories/20221126/reaparece-messi-y-mantiene-a-argentina-con-vida-en-qatar/
"Publicado: Nov 26, 2022 03:47 PM",Despega con éxito una misión de suministros a la Estación Espacial,Noticel,https://www.noticel.com/tecno/20221126/despega-con-exito-una-mision-de-suministros-a-la-estacion-espacial/
"Publicado: Nov 26, 2022 04:39 PM","Pablo Milanés pudo grabar un bolero con José Alberto ""El Canario"" antes de morir",Noticel,https://www.noticel.com/musica/pop/20221126/pablo-milanes-pudo-grabar-un-bolero-con-jose-alberto-el-canario-antes-de-morir/
"Publicado: Nov 26, 2022 01:32 PM","Francia, el primer equipo en clasificar a octavos de final en Catar",Noticel,https://www.noticel.com/deportes/20221126/francia-el-primer-equipo-en-clasificar-a-octavos-de-final-en-catar/
"Publicado: Nov 26, 2022 01:06 PM",Los técnicos de la FIFA ponen de ejemplo a Cristiano como jugador inteligente,Noticel,https://www.noticel.com/deportes/20221126/los-tecnicos-de-la-fifa-ponen-de-ejemplo-a-cristiano-como-jugador-inteligente/
"Publicado: Nov 26, 2022 12:56 PM",Selección de sóftbol femenino evalúa sus compromisos para el 2023,Noticel,https://www.noticel.com/deportes/20221126/seleccion-de-softbol-femenino-evalua-sus-compromisos-para-el-2023/
"Publicado: Nov 26, 2022 12:29 PM",Asesinan turista de Pensilvania en colmado de Quebradillas,Noticel,https://www.noticel.com/policiacas/la-calle/20221126/asesinan-turista-de-pensilvania-en-colmado-de-quebradillas/
"Publicado: Nov 26, 2022 11:52 AM",China dona 100 millones de dólares a Cuba,Noticel,https://www.noticel.com/mundo/20221126/china-dona-100-millones-de-dolares-a-cuba/
"Publicado: Nov 26, 2022 11:34 AM",Desaparecen dos maletines con miles de dólares en Trujillo Alto,Noticel,https://www.noticel.com/policiacas/la-calle/20221126/desaparecen-dos-maletines-con-miles-de-dolares-en-trujillo-alto/
"Publicado: Nov 26, 2022 10:57 AM",Jean Pizarro y Adrián Muñoz logran boletos a Panamericanos de Chile,Noticel,https://www.noticel.com/deportes/20221126/jean-pizarro-y-adrian-munoz-logran-boletos-a-panamericanos-de-chile/
"Publicado: Nov 26, 2022 10:51 AM",Interceptan embarcación con más de 100 kilos de cocaína y arrestan a dos,Noticel,https://www.noticel.com/policiacas/la-calle/20221126/interceptan-embarcacion-con-mas-de-100-kilos-de-cocaina-y-arrestan-a-dos/
"Publicado: Nov 26, 2022 10:34 AM",Polonia logra vencer a Arabia y complica el panorama para Argentina,Noticel,https://www.noticel.com/deportes/20221126/polonia-logra-vencer-a-arabia-y-complica-el-panorama-para-argentina/
"Publicado: Nov 28, 2022 08:19 AM",Camerún y Serbia empatan y siguen con vida en Catar,Noticel,https://www.noticel.com/deportes/20221128/camerun-y-serbia-empatan-y-siguen-con-vida-en-catar/
"Publicado: Nov 28, 2022 09:00 AM",El impaciente corrupto,Noticel,https://www.noticel.com/opiniones/20221128/el-impaciente-corrupto/
"Publicado: Nov 28, 2022 09:41 AM","Dra. Novello pide no bajar la guardia ante aumento de casos de covid-19, influenza y RSV",Noticel,https://www.noticel.com/ahora/20221128/dra-novello-pide-no-bajar-la-guardia-ante-aumento-de-casos-de-covid-19-influenza-y-rsv/
"Publicado: Nov 28, 2022 09:56 AM",Arrestan a dos por agredir con taco de billar a una persona en Jayuya,Noticel,https://www.noticel.com/policiacas/la-calle/20221128/arrestan-a-dos-por-agredir-con-taco-de-billar-a-una-persona-en-jayuya/
"Publicado: Nov 28, 2022 10:32 AM",EN VIVO: Gobernador hace anuncio dirigido a comerciantes,Noticel,https://www.noticel.com/ahora/20221128/en-vivo-gobernador-hace-anuncio-dirigido-a-comerciantes/
"Publicado: Nov 28, 2022 10:59 AM",Encuentran osamenta humana quemada tras residencia de Canóvanas,Noticel,https://www.noticel.com/policiacas/la-calle/top-stories/20221128/encuentran-osamenta-humana-quemada-tras-residencia-de-canovanas/
"Publicado: Nov 28, 2022 09:49 AM",Los Mavericks planean fichar a Kemba Walker,Noticel,https://www.noticel.com/deportes/20221128/los-mavericks-planean-fichar-a-kemba-walker/
"Publicado: Nov 28, 2022 09:32 AM",Gobierno entregó $125 millones a pequeños negocios en dos años,Noticel,https://www.noticel.com/ahora/20221128/gobierno-entrego-125-millones-a-pequenos-negocios-en-dos-anos/
"Publicado: Nov 28, 2022 11:25 AM",Irán liberará a 715 presos por la victoria frente a Gales en el Mundial,Noticel,https://www.noticel.com/deportes/mundo/20221128/iran-liberara-a-715-presos-por-la-victoria-frente-a-gales-en-el-mundial/
"Publicado: Nov 28, 2022 10:19 AM",Cómplice de Verdejo enfrenta cadena perpetua,Noticel,https://www.noticel.com/tribunales/ahora/top-stories/20221128/complice-de-verdejo-enfrenta-cadena-perpetua/
"Publicado: Nov 28, 2022 11:44 AM",Ghana se impuso a Corea del Sur en un juegazo,Noticel,https://www.noticel.com/deportes/20221128/ghana-se-impuso-a-corea-del-sur-en-un-juegazo/
"Publicado: Nov 28, 2022 01:25 PM",Autor de la masacre de Buffalo se declara culpable de cargos estatales,Noticel,https://www.noticel.com/estados-unidos/20221128/autor-de-la-masacre-de-buffalo-se-declara-culpable-de-cargos-estatales/
"Publicado: Nov 28, 2022 12:11 PM",Líderes sindicales advierten: o hay bono para todos o protestarán en las calles,Noticel,https://www.noticel.com/ahora/top-stories/20221128/lideres-sindicales-advierten-o-hay-bono-para-todos-o-protestaran-en-las-calles/
"Publicado: Nov 28, 2022 11:33 AM",Contrato de LUMA vive horas clave: mañana habrá anuncio,Noticel,https://www.noticel.com/ahora/top-stories/20221128/contrato-de-luma-vive-horas-clave-manana-habra-anuncio/
"Publicado: Nov 28, 2022 11:26 AM","Ucrania advierte de otro ataque ruso en la capital, Kiev",Noticel,https://www.noticel.com/mundo/20221128/ucrania-advierte-de-otro-ataque-ruso-en-la-capital-kiev/
"Publicado: Nov 28, 2022 01:40 PM",''Quiquito'' Meléndez presenta queja contra alcalde de Arecibo,Noticel,https://www.noticel.com/gobierno/ahora/20221128/quiquito-melendez-presenta-queja-contra-alcalde-de-arecibo/
"Publicado: Nov 28, 2022 02:38 PM",Entra en erupción en Hawái el volcán activo más grande del mundo,Noticel,https://www.noticel.com/mundo/20221128/entra-en-erupcion-en-hawai-el-volcan-activo-mas-grande-del-mundo/
"Publicado: Nov 28, 2022 01:28 PM",Bayamón contempla generar su propia energía eléctrica,Noticel,https://www.noticel.com/ahora/20221128/bayamon-contempla-generar-su-propia-energia-electrica/
"Publicado: Nov 28, 2022 01:24 PM",Brasil avanza a octavos de final ,Noticel,https://www.noticel.com/deportes/20221128/brasil-avanza-a-octavos-de-final/
"Publicado: Nov 28, 2022 01:16 PM",Hamilton regresa al CBA de Santurce,Noticel,https://www.noticel.com/musica/pop/20221128/hamilton-regresa-al-cba-de-santurce/
